source	target	uniform_time_m	capacity	weight	dist_km	transfer	layer	congested_time_m	free_flow_time_m
streets_3336	streets_2524	0.429102912045	3800.0	None	0.225806388535	None	streets	0.335448808541	0.335378013136
streets_3336	streets_249	0.30575292131	3800.0	None	0.160896048493	None	streets	0.238992776439	0.238970196615
streets_3337	taz_14056	2.8491631871e-15	10000000000.0	0	2.8491631871e-05	None	taz--streets	2.8491631871e-15	2.8491631871e-15
streets_3337	streets_3539	2.40896484246	9405.0	None	1.26766711647	None	streets	3.70485937911	3.70485937911
taz_11410	streets_6914	5.17747180499e-15	10000000000.0	0	5.17747180499e-05	None	taz--streets	5.17747180499e-15	5.17747180499e-15
taz_11411	streets_6919	3.87453781333e-15	10000000000.0	0	3.87453781333e-05	None	taz--streets	3.87453781333e-15	3.87453781333e-15
taz_11412	streets_9527	3.13281676389e-15	10000000000.0	0	3.13281676389e-05	None	taz--streets	3.13281676389e-15	3.13281676389e-15
taz_11413	streets_11316	4.60202232489e-15	10000000000.0	0	4.60202232489e-05	None	taz--streets	4.60202232489e-15	4.60202232489e-15
streets_8454	streets_1221	1.61985301024	2850.0	None	0.852413600402	None	streets	1.27076664687	1.2660438065
streets_8454	streets_3224	0.231534534023	2850.0	None	0.121840182113	None	streets	0.181209705131	0.180962631138
streets_8454	streets_12589	1.11417757991	1900.0	None	0.586312533526	None	streets	1.29560769621	1.29560769604
streets_8455	streets_11191	0.0545670172034	1900.0	None	0.0287147459081	None	streets	0.0669534684442	0.036641633511
streets_8455	taz_3734	5.92813410397e-15	10000000000.0	0	5.92813410397e-05	None	taz--streets	5.92813410397e-15	5.92813410397e-15
metro_15078	metro_15054	3.644182045	1e+23	None	3.2673705328	None	metro	3.644182045	3.644182045
metro_15078	metro_15077	4.64642030833	1e+23	None	3.88991297167	None	metro	4.64642030833	4.64642030833
metro_15078	streets_14502	2.91328713942e-11	10000000000.0	0	0.291328713942	None	metro--streets	2.91328713942e-11	2.91328713942e-11
metro_15079	streets_7458	1.51537652347e-11	10000000000.0	0	0.151537652347	None	metro--streets	1.51537652347e-11	1.51537652347e-11
metro_15079	metro_15053	2.16641444333	1e+23	None	1.43673539755	None	metro	2.16641444333	2.16641444333
metro_15079	metro_15069	1.912727345	1e+23	None	1.15517270198	None	metro	1.912727345	1.912727345
streets_8450	taz_1391	1.80339462552e-15	10000000000.0	0	1.80339462552e-05	None	taz--streets	1.80339462552e-15	1.80339462552e-15
streets_8450	streets_4825	0.419833527108	1900.0	None	0.220928569536	None	streets	0.438808830629	0.281917301408
streets_8451	streets_1066	0.101620445369	1900.0	None	0.0534756235065	None	streets	0.0910297505052	0.0682379083055
streets_8451	streets_10086	0.040159303373	1900.0	None	0.0211329893277	None	streets	0.02699644098	0.0269668849731
streets_8452	streets_3021	0.0584095085355	950.0	None	0.0307367762098	None	streets	0.0456603185299	0.0456516708952
streets_8452	streets_6797	1.77830341061	6963.0	None	0.935794793275	None	streets	0.839441324173	0.839435725452
streets_8453	streets_3992	0.0654318931315	6963.0	None	0.0344321585062	None	streets	0.030887853506	0.0308866689175
streets_8453	streets_13009	1.6763223126	2850.0	None	0.882129383889	None	streets	1.31020250746	1.31017905214
streets_8453	streets_8540	0.0739776547339	6963.0	None	0.0389291859338	None	streets	0.0349487837073	0.0349206360951
streets_8453	streets_12626	1.68705615292	2850.0	None	0.887777841752	None	streets	1.31856986611	1.31856840103
metro_15072	metro_15073	2.75327981167	1e+23	None	1.71025871486	None	metro	2.75327981167	2.75327981167
metro_15072	streets_2524	8.3989388383e-12	10000000000.0	0	0.083989388383	None	metro--streets	8.3989388383e-12	8.3989388383e-12
metro_15072	metro_15068	1.29207054533	1e+23	None	0.547495034797	None	metro	1.29207054533	1.29207054533
metro_15073	metro_15072	2.75327981167	1e+23	None	1.71025871486	None	metro	2.75327981167	2.75327981167
metro_15073	metro_15071	2.45183835667	1e+23	None	1.83445631029	None	metro	2.45183835667	2.45183835667
metro_15073	streets_3253	6.38819130696e-11	10000000000.0	0	0.638819130696	None	metro--streets	6.38819130696e-11	6.38819130696e-11
metro_15070	streets_622	4.81349597725e-12	10000000000.0	0	0.0481349597725	None	metro--streets	4.81349597725e-12	4.81349597725e-12
metro_15070	metro_15067	1.49650346733	1e+23	None	0.693865087504	None	metro	1.49650346733	1.49650346733
metro_15070	metro_15069	1.51071292833	1e+23	None	0.709588197504	None	metro	1.51071292833	1.51071292833
streets_6492	streets_10113	0.0516303120597	1900.0	None	0.0271693665502	None	streets	0.0346696436527	0.0346696423866
streets_8458	streets_2849	0.634818371869	2850.0	None	0.334059825518	None	streets	0.738199670591	0.738190736389
streets_8458	taz_13471	4.5437639522e-15	10000000000.0	0	4.5437639522e-05	None	taz--streets	4.5437639522e-15	4.5437639522e-15
streets_8458	streets_5731	0.961225220344	9405.0	None	0.505824569076	None	streets	1.47831309543	1.47831309543
streets_8458	streets_12519	0.241776087857	2850.0	None	0.127229584561	None	streets	0.281146350272	0.281146350272
streets_8458	streets_9632	0.198947800305	2850.0	None	0.104692098405	None	streets	0.231363631639	0.231344002818
metro_15077	metro_14993	5.0	1e+23	None	0.894450043704	transfer	metro	5.0	5.0
metro_15077	metro_15078	4.64642030833	1e+23	None	3.88991297167	None	metro	4.64642030833	4.64642030833
metro_15077	metro_15076	2.86847339167	1e+23	None	2.628751894	None	metro	2.86847339167	2.86847339167
metro_15077	streets_14106	4.19493187589e-11	10000000000.0	0	0.419493187589	None	metro--streets	4.19493187589e-11	4.19493187589e-11
metro_15074	metro_15043	1.92132383	1e+23	None	1.36588564607	None	metro	1.92132383	1.92132383
metro_15074	metro_14992	5.0	1e+23	None	1.06753145848	transfer	metro	5.0	5.0
metro_15074	streets_1300	3.16055148765e-11	10000000000.0	0	0.316055148765	None	metro--streets	3.16055148765e-11	3.16055148765e-11
metro_15074	metro_15075	3.23770988167	1e+23	None	2.83102289362	None	metro	3.23770988167	3.23770988167
metro_15075	streets_13321	4.59650717905e-12	10000000000.0	0	0.0459650717905	None	metro--streets	4.59650717905e-12	4.59650717905e-12
metro_15075	metro_15076	2.068318675	1e+23	None	1.5082636713	None	metro	2.068318675	2.068318675
metro_15075	metro_15074	3.23770988167	1e+23	None	2.83102289362	None	metro	3.23770988167	3.23770988167
taz_12896	streets_13094	3.77784150264e-15	10000000000.0	0	3.77784150264e-05	None	taz--streets	3.77784150264e-15	3.77784150264e-15
streets_3486	streets_11141	0.220197191138	950.0	None	0.115874143709	None	streets	0.256053595611	0.256053595611
streets_3486	streets_3157	0.196258727798	1900.0	None	0.103277030518	None	streets	0.183468822791	0.183468607156
streets_3487	streets_13296	0.087652061054	1900.0	None	0.0461250548496	None	streets	0.0588583934779	0.0588581685827
streets_3487	taz_2786	3.27136472909e-15	10000000000.0	0	3.27136472909e-05	None	taz--streets	3.27136472909e-15	3.27136472909e-15
streets_3484	streets_14289	0.537086709671	2850.0	None	0.282630592421	None	streets	0.419826950158	0.419775929072
streets_3485	streets_13197	0.130792520369	950.0	None	0.0688268148336	None	streets	0.152092905056	0.152090473754
streets_3485	streets_2929	0.782026338767	950.0	None	0.411524924066	None	streets	0.912484531231	0.909369710254
streets_3485	streets_8510	0.194817989567	950.0	None	0.102518872305	None	streets	0.226542049328	0.226541703191
streets_3485	taz_2173	4.08131896181e-15	10000000000.0	0	4.08131896181e-05	None	taz--streets	4.08131896181e-15	4.08131896181e-15
streets_3485	streets_11991	0.337275030814	9405.0	None	0.177483896085	None	streets	0.518710999524	0.518710999524
streets_868	streets_6791	0.0576705727051	2850.0	None	0.03034792676	None	streets	0.0450920442833	0.0450741338436
streets_3483	streets_9977	1.38043860273	6963.0	None	0.726426800485	None	streets	0.651654136359	0.65162641707
streets_3483	streets_10776	0.307103131647	950.0	None	0.161606568304	None	streets	0.24011533697	0.240025493251
streets_3480	streets_10536	1.80770829305	6963.0	None	0.951268494624	None	streets	0.941942994316	0.853316095177
streets_3480	streets_12660	0.287803828072	950.0	None	0.151450715432	None	streets	0.890135859044	0.224941554395
streets_3481	streets_8290	0.540213476429	1900.0	None	0.284275987709	None	streets	0.363425701581	0.362752175864
streets_3481	streets_2370	1.45612263299	2850.0	None	0.766253930678	None	streets	1.69323546887	1.6932342956
streets_864	streets_1423	0.282247048164	1900.0	None	0.148526576799	None	streets	0.328208077814	0.328207508731
streets_864	streets_4621	0.381591614506	9405.0	None	0.200804566802	None	streets	0.586867540396	0.586867540396
streets_6493	streets_4728	0.52395966524	950.0	None	0.275722761194	None	streets	0.672173665158	0.409516101053
streets_6493	streets_13541	1.26542286886	6963.0	None	0.665902187949	None	streets	0.72070565457	0.597334041862
streets_866	streets_4586	0.267265728489	950.0	None	0.140642972199	None	streets	0.3117222806	0.310786665396
streets_866	streets_6816	1.99590893604	9405.0	None	1.05030512737	None	streets	3.06960143736	3.06960143677
streets_866	streets_300	0.267260303136	950.0	None	0.140640117221	None	streets	0.312706439612	0.31078035659
streets_866	taz_9931	5.78676775845e-15	10000000000.0	0	5.78676775845e-05	None	taz--streets	5.78676775845e-15	5.78676775845e-15
streets_866	taz_4740	5.78676775845e-15	10000000000.0	0	5.78676775845e-05	None	taz--streets	5.78676775845e-15	5.78676775845e-15
streets_867	streets_470	0.453201711931	6963.0	None	0.238487875463	None	streets	0.230676816616	0.213930708089
streets_860	streets_14414	0.248104940992	1900.0	None	0.130560010502	None	streets	0.288511856245	0.288505779305
streets_860	streets_13759	0.219293067514	9405.0	None	0.115398367655	None	streets	0.337261035797	0.337261035791
streets_860	streets_5968	0.248565934784	1900.0	None	0.130802598796	None	streets	0.289045878903	0.289041840266
streets_860	taz_13687	5.21702149721e-15	10000000000.0	0	5.21702149721e-05	None	taz--streets	5.21702149721e-15	5.21702149721e-15
streets_861	streets_14173	0.507422552034	2850.0	None	0.267020452949	None	streets	0.542910906695	0.474353981122
streets_3488	streets_7279	0.113200567182	950.0	None	0.0595694192183	None	streets	0.0884752357571	0.0884752357571
streets_863	streets_9734	2.1829282207	2850.0	None	1.14872009513	None	streets	2.53839123524	2.53839123462
streets_863	streets_13010	2.48099775815	3800.0	None	1.30557292437	None	streets	1.9394100348	1.93909683521
streets_863	streets_13936	1.65971846711	3800.0	None	0.873391959185	None	streets	1.55155765159	1.55155512749
streets_863	streets_12272	1.46274752398	3800.0	None	0.769740140319	None	streets	1.14380555191	1.14325338874
streets_863	streets_959	0.0857590930018	1900.0	None	0.0451289201988	None	streets	0.057587044648	0.057587044648
streets_7305	streets_3831	0.487594596157	1900.0	None	0.256586407915	None	streets	0.327418712071	0.327418712071
streets_7304	streets_4126	1.13284460586	6963.0	None	0.596135663592	None	streets	0.627927939082	0.534751397241
streets_7307	streets_4961	0.546943675611	9405.0	None	0.287817613572	None	streets	0.841170186762	0.841170186762
streets_7307	streets_13103	0.502819560115	2850.0	None	0.264598225197	None	streets	0.702838888257	0.392993429555
streets_7306	streets_14623	0.338834872831	2850.0	None	0.178304730161	None	streets	0.227885257686	0.227526881022
streets_7306	streets_6565	0.422353560733	950.0	None	0.222254684265	None	streets	0.330109703686	0.330102858925
streets_7301	streets_883	0.0802284250816	2850.0	None	0.0422185224499	None	streets	0.0629725630618	0.062704887442
streets_7300	streets_7780	0.69126288723	6963.0	None	0.36376256537	None	streets	0.350520621472	0.326305825965
streets_7300	streets_10761	0.0396812960702	950.0	None	0.0208814480314	None	streets	0.031196399072	0.0310140851089
streets_7302	streets_11047	0.0440676585371	2850.0	None	0.0231896790866	None	streets	0.0344453671848	0.0344423758236
streets_7309	streets_7308	0.221700781179	2850.0	None	0.116665376366	None	streets	0.175776720393	0.17327677211
streets_7308	streets_3621	0.0596932559564	950.0	None	0.0314123213081	None	streets	0.0812342977144	0.0466550214837
streets_7308	streets_3625	0.0891350856563	2850.0	None	0.0469054653762	None	streets	0.0696662849345	0.0696661502146
streets_13568	taz_6675	4.63802434127e-15	10000000000.0	0	4.63802434127e-05	None	taz--streets	4.63802434127e-15	4.63802434127e-15
streets_13568	streets_13567	0.703736025824	1900.0	None	0.370326292394	None	streets	0.818330859006	0.818330782704
streets_13568	streets_11905	0.703350650655	1900.0	None	0.370123496811	None	streets	0.817882659056	0.817882653928
streets_13568	streets_8292	0.775965949353	9405.0	None	0.408335771515	None	streets	1.19339422256	1.19339422256
streets_13568	streets_3820	0.234910789075	9405.0	None	0.123616865371	None	streets	0.361280258186	0.36128025815
streets_6490	streets_9735	0.426142178571	950.0	None	0.224248364773	None	streets	0.37691689136	0.333063964727
streets_6490	streets_275	1.07334797322	1900.0	None	0.564826811169	None	streets	0.720769735654	0.720750832281
taz_4217	streets_3405	3.84258645525e-15	10000000000.0	0	3.84258645525e-05	None	taz--streets	3.84258645525e-15	3.84258645525e-15
taz_4219	streets_724	4.24905110752e-15	10000000000.0	0	4.24905110752e-05	None	taz--streets	4.24905110752e-15	4.24905110752e-15
taz_4218	streets_12125	3.61182320437e-15	10000000000.0	0	3.61182320437e-05	None	taz--streets	3.61182320437e-15	3.61182320437e-15
taz_3418	streets_2461	5.90851172544e-15	10000000000.0	0	5.90851172544e-05	None	taz--streets	5.90851172544e-15	5.90851172544e-15
streets_288	streets_5254	0.532347030284	1900.0	None	0.280136435763	None	streets	0.579001439119	0.357469874367
streets_289	streets_4092	2.66733653397	6963.0	None	1.40362978865	None	streets	1.32420196033	1.25909761239
streets_280	streets_11059	0.748585128064	3800.0	None	0.393927189805	None	streets	0.588878957419	0.585078744202
streets_280	streets_11029	0.857671275451	3800.0	None	0.451331482083	None	streets	0.680928432341	0.670338234045
streets_280	streets_973	0.91705008789	2850.0	None	0.482578334099	None	streets	0.723939985208	0.716747492941
streets_280	streets_3477	1.24819008412	2850.0	None	0.65683379718	None	streets	0.979130078793	0.97555970532
streets_281	streets_13546	0.742283136463	2850.0	None	0.39061089918	None	streets	0.8631690884	0.863154816237
streets_281	streets_6230	0.14417976456	3800.0	None	0.0758715707147	None	streets	0.112725313221	0.112687939455
streets_281	streets_12501	0.862793785473	2850.0	None	0.454027095317	None	streets	1.0032891424	1.00328914233
streets_282	taz_3783	2.59565009764e-15	10000000000.0	0	2.59565009764e-05	None	taz--streets	2.59565009764e-15	2.59565009764e-15
streets_282	streets_287	0.375471789897	950.0	None	0.197584137728	None	streets	0.436626480999	0.436612753127
streets_282	streets_8815	1.23903823416	2850.0	None	0.652017828491	None	streets	1.15829049629	1.15829049532
streets_282	taz_7413	2.59565009764e-15	10000000000.0	0	2.59565009764e-05	None	taz--streets	2.59565009764e-15	2.59565009764e-15
streets_283	streets_9841	0.782051004407	6963.0	None	0.411537903841	None	streets	0.44269114223	0.369161723644
streets_283	streets_3133	0.0692326555905	950.0	None	0.0364322298654	None	streets	0.0552797899294	0.0541108200952
streets_284	streets_6751	0.409260855335	950.0	None	0.215364923233	None	streets	0.475905536636	0.475903952315
streets_284	taz_11130	5.31764226111e-15	10000000000.0	0	5.31764226111e-05	None	taz--streets	5.31764226111e-15	5.31764226111e-15
streets_284	streets_12032	0.188911058481	950.0	None	0.099410473974	None	streets	0.219695596134	0.219672901026
streets_284	streets_11007	0.790948478455	950.0	None	0.41622001255	None	streets	0.919744711871	0.919744710659
streets_285	streets_9659	0.530376611604	950.0	None	0.279099544347	None	streets	0.616741919949	0.616741919946
streets_285	taz_12772	5.7340192488e-15	10000000000.0	0	5.7340192488e-05	None	taz--streets	5.7340192488e-15	5.7340192488e-15
streets_285	streets_13309	0.515235264088	950.0	None	0.271131728459	None	streets	0.599392391249	0.599134990204
streets_285	streets_10235	0.324033799177	950.0	None	0.170515976241	None	streets	0.376803295398	0.37679871823
streets_286	streets_3807	0.318515089021	950.0	None	0.167611871014	None	streets	0.370579809565	0.370381353997
streets_286	streets_39	0.752591094386	950.0	None	0.396035245383	None	streets	0.876334737102	0.875141298335
streets_286	taz_5926	3.68499459469e-15	10000000000.0	0	3.68499459469e-05	None	taz--streets	3.68499459469e-15	3.68499459469e-15
streets_286	streets_13273	0.416076548614	950.0	None	0.218951538569	None	streets	0.483837726948	0.483829497422
streets_287	streets_282	0.375471789897	950.0	None	0.197584137728	None	streets	0.436615031229	0.436612753127
streets_287	streets_1241	1.0062055437	9405.0	None	0.529494518842	None	streets	1.54749043248	1.54749043248
streets_287	streets_13707	0.368551889511	950.0	None	0.193942685594	None	streets	0.428578804008	0.428566032069
streets_6497	streets_766	0.415710424308	9405.0	None	0.218758873347	None	streets	0.639340449261	0.639340449201
streets_6497	taz_11736	6.53710016538e-15	10000000000.0	0	6.53710016538e-05	None	taz--streets	6.53710016538e-15	6.53710016538e-15
streets_6494	streets_11088	0.0608584319364	1900.0	None	0.0320254706778	None	streets	0.0412513501873	0.0408663048368
streets_1220	streets_8980	1.35781247932	1900.0	None	0.714520278601	None	streets	1.57891685108	1.57891554247
streets_1220	streets_12569	0.734935149271	1900.0	None	0.386744175362	None	streets	0.802697704746	0.687039652701
streets_1220	streets_13564	0.870800407345	1900.0	None	0.458240411793	None	streets	1.01262411891	1.01259954411
streets_1220	streets_3212	0.511139046355	1900.0	None	0.268976179971	None	streets	0.59553234559	0.594371753789
streets_1220	taz_1412	4.2906225154e-15	10000000000.0	0	4.2906225154e-05	None	taz--streets	4.2906225154e-15	4.2906225154e-15
streets_1221	streets_13187	0.569071387409	9405.0	None	0.299461856823	None	streets	0.875201426715	0.875201426715
streets_1221	streets_540	0.809984352008	2850.0	None	0.42623724091	None	streets	0.633931967316	0.633067115187
streets_1221	streets_4288	0.617348832251	2850.0	None	0.324866847471	None	streets	0.484279274625	0.482507153785
streets_1222	streets_8216	1.31645796346	2850.0	None	0.692758333823	None	streets	2.0246420982	2.0246420982
streets_1222	streets_1091	0.683007398587	9405.0	None	0.359418287987	None	streets	1.05042893199	1.05042893199
streets_1222	streets_1201	1.35198248283	2850.0	None	0.711452365482	None	streets	2.07927691331	2.07927691331
streets_1222	streets_13193	1.80763692444	9405.0	None	0.95123093839	None	streets	2.78004912962	2.78004912962
streets_1223	streets_6197	0.154685105353	6963.0	None	0.0813997855046	None	streets	0.0736737124804	0.0730180254131
streets_1223	taz_13735	5.37495543529e-15	10000000000.0	0	5.37495543529e-05	None	taz--streets	5.37495543529e-15	5.37495543529e-15
streets_1224	streets_1225	0.0984568620627	6963.0	None	0.0518108542841	None	streets	0.0464768832317	0.0464758752291
streets_1225	streets_7644	1.48566400523	2850.0	None	0.781799456915	None	streets	2.28487196118	2.28487196118
streets_1225	streets_3835	0.100557183421	6963.0	None	0.052916104254	None	streets	0.0474679412335	0.0474673172813
streets_1225	streets_3832	0.0748312680524	6963.0	None	0.0393783820013	None	streets	0.0353235789318	0.0353235783101
streets_1226	streets_12414	1.48387447584	2850.0	None	0.780857754685	None	streets	2.28211976046	2.28211976046
streets_1226	taz_1721	4.92399807304e-15	10000000000.0	0	4.92399807304e-05	None	taz--streets	4.92399807304e-15	4.92399807304e-15
streets_1226	streets_4731	2.15693498495	9405.0	None	1.13504170115	None	streets	3.31725090724	3.31725090724
streets_1226	streets_12747	1.48350901197	2850.0	None	0.780665437005	None	streets	2.28155769654	2.28155769654
streets_1226	streets_1227	2.17190299844	9405.0	None	1.14291830364	None	streets	3.34027091324	3.34027091324
streets_1227	streets_1226	2.17190299844	9405.0	None	1.14291830364	None	streets	3.34027091324	3.34027091324
streets_1227	taz_1724	5.22950367292e-15	10000000000.0	0	5.22950367292e-05	None	taz--streets	5.22950367292e-15	5.22950367292e-15
streets_1228	streets_13996	0.809574730758	2850.0	None	0.426021686337	None	streets	0.756838093843	0.756814995728
streets_1228	streets_6344	0.977029511792	2850.0	None	0.514141245274	None	streets	1.13612675175	1.13612675175
streets_1228	streets_12725	0.935083896121	9405.0	None	0.492068246644	None	streets	1.43810917528	1.43810913374
streets_1229	streets_1232	0.398829837149	2850.0	None	0.209875819153	None	streets	0.309238970561	0.267813369228
streets_9413	taz_1779	3.5229902307e-15	10000000000.0	0	3.5229902307e-05	None	taz--streets	3.5229902307e-15	3.5229902307e-15
streets_9413	streets_9412	1.23780644283	9405.0	None	0.651369624198	None	streets	1.90368053321	1.90368025652
streets_9412	streets_9413	1.23780644283	9405.0	None	0.651369624198	None	streets	1.90368074958	1.90368025652
streets_9412	streets_4282	0.551527997257	1900.0	None	0.290230016484	None	streets	0.37038216865	0.370349852021
streets_9411	streets_9410	3.09227225696	9405.0	None	1.62724328153	None	streets	4.75574971958	4.75574971958
streets_9411	taz_1791	6.45553213123e-15	10000000000.0	0	6.45553213123e-05	None	taz--streets	6.45553213123e-15	6.45553213123e-15
streets_9410	streets_7313	1.26470677568	9405.0	None	0.665525358967	None	streets	1.94505153298	1.94505153298
streets_9410	streets_9411	3.09227225696	9405.0	None	1.62724328153	None	streets	4.75574971958	4.75574971958
streets_9410	streets_7671	2.45478656561	950.0	None	1.29177983519	None	streets	1.91861109812	1.91861070604
streets_9410	streets_4327	2.45476450022	950.0	None	1.29176822375	None	streets	1.91859346727	1.91859346019
streets_9417	streets_5088	1.01934217466	1900.0	None	0.536407394778	None	streets	0.91112630605	0.684486055872
streets_9417	streets_9416	0.0647164261031	950.0	None	0.0340556590203	None	streets	0.0505810785641	0.0505810279876
streets_9416	streets_13558	1.02269464422	6963.0	None	0.538171561421	None	streets	0.482766563777	0.482755875889
streets_9415	streets_2042	0.158156723978	950.0	None	0.083226651839	None	streets	2.51719686076	0.123612043551
streets_9415	streets_7778	1.19012799758	1900.0	None	0.626279844492	None	streets	0.811455379828	0.799168364943
streets_9414	streets_11436	3.39118429129	9405.0	None	1.78453945703	None	streets	5.21546047766	5.21546047766
streets_9414	streets_9745	0.757219954811	2850.0	None	0.398471085893	None	streets	0.880523911754	0.880523911754
streets_9414	streets_3545	0.757231763899	2850.0	None	0.398477300177	None	streets	0.880540133391	0.880537643806
streets_9419	streets_2654	0.41496234765	950.0	None	0.21836521373	None	streets	0.482533863083	0.482533862535
streets_9419	streets_6403	0.254386190139	2850.0	None	0.133865385845	None	streets	0.237851757121	0.237807920737
streets_9418	streets_7826	1.19361917776	2850.0	None	0.628117004687	None	streets	1.01674223246	0.932908206961
taz_528	streets_12854	3.88664621163e-15	10000000000.0	0	3.88664621163e-05	None	taz--streets	3.88664621163e-15	3.88664621163e-15
taz_529	streets_3553	4.0251284698e-15	10000000000.0	0	4.0251284698e-05	None	taz--streets	4.0251284698e-15	4.0251284698e-15
taz_520	streets_13162	1.75276455702e-15	10000000000.0	0	1.75276455702e-05	None	taz--streets	1.75276455702e-15	1.75276455702e-15
taz_521	streets_3648	7.19100021155e-15	10000000000.0	0	7.19100021155e-05	None	taz--streets	7.19100021155e-15	7.19100021155e-15
taz_522	streets_10639	3.59358706766e-15	10000000000.0	0	3.59358706766e-05	None	taz--streets	3.59358706766e-15	3.59358706766e-15
taz_523	streets_4591	4.4153225811e-15	10000000000.0	0	4.4153225811e-05	None	taz--streets	4.4153225811e-15	4.4153225811e-15
taz_524	streets_4632	5.78213941489e-15	10000000000.0	0	5.78213941489e-05	None	taz--streets	5.78213941489e-15	5.78213941489e-15
taz_525	streets_4494	2.58980239954e-15	10000000000.0	0	2.58980239954e-05	None	taz--streets	2.58980239954e-15	2.58980239954e-15
taz_526	streets_1198	1.74444176045e-15	10000000000.0	0	1.74444176045e-05	None	taz--streets	1.74444176045e-15	1.74444176045e-15
taz_527	streets_4896	5.6069365894e-15	10000000000.0	0	5.6069365894e-05	None	taz--streets	5.6069365894e-15	5.6069365894e-15
streets_4766	streets_9486	0.0375888441152	1900.0	None	0.0197803391695	None	streets	0.0296507919498	0.0252408271655
streets_4767	streets_4959	0.0898518500182	1900.0	None	0.0472826475566	None	streets	0.0603963288333	0.0603353220934
streets_4764	streets_675	0.484699057257	950.0	None	0.255062691427	None	streets	0.563626793857	0.563626337641
streets_4764	streets_8802	0.484698578811	950.0	None	0.255062439655	None	streets	0.563625781286	0.563625781286
streets_4764	streets_7282	1.41058804346	9405.0	None	0.742292309985	None	streets	2.16940913822	2.16940913822
streets_4765	streets_4766	0.051634274597	1900.0	None	0.0271714517522	None	streets	0.0407300934518	0.0346723032218
streets_4765	streets_13881	0.0481298128681	1900.0	None	0.0253273024245	None	streets	0.0334411996924	0.0323190647839
streets_4765	streets_8118	0.135745935158	1900.0	None	0.0714334452549	None	streets	0.126907303451	0.126899414512
streets_4765	streets_10587	0.149939420375	1900.0	None	0.0789024685302	None	streets	0.140192906689	0.140167914683
streets_4762	streets_541	0.790821591018	6963.0	None	0.416153240704	None	streets	0.548224143499	0.373301817899
streets_4762	streets_10532	0.0730739125999	950.0	None	0.0384536106307	None	streets	0.0571130678536	0.0571130675925
streets_4763	streets_11300	0.615074329329	9405.0	None	0.323669938114	None	streets	0.945951504243	0.945951496553
streets_4763	taz_2563	4.92843050662e-15	10000000000.0	0	4.92843050662e-05	None	taz--streets	4.92843050662e-15	4.92843050662e-15
streets_4760	streets_6605	0.705604801993	2850.0	None	0.371309696575	None	streets	0.551697446609	0.551486205077
streets_4760	streets_7615	0.0984247015372	1900.0	None	0.0517939304834	None	streets	0.0660936416621	0.0660919732648
taz_7827	streets_14537	4.73549741482e-15	10000000000.0	0	4.73549741482e-05	None	taz--streets	4.73549741482e-15	4.73549741482e-15
taz_7825	streets_14913	2.4284238397e-15	10000000000.0	0	2.4284238397e-05	None	taz--streets	2.4284238397e-15	2.4284238397e-15
streets_4768	streets_3528	0.826907868603	1900.0	None	0.435142885818	None	streets	1.12839553618	0.555266837395
streets_4769	streets_4291	0.0355130609168	2850.0	None	0.0186880018903	None	streets	0.0534321598343	0.0277562782174
taz_2	streets_13224	4.78732994374e-15	10000000000.0	0	4.78732994374e-05	None	taz--streets	4.78732994374e-15	4.78732994374e-15
taz_10428	streets_12434	4.29495951713e-15	10000000000.0	0	4.29495951713e-05	None	taz--streets	4.29495951713e-15	4.29495951713e-15
taz_10429	streets_13586	3.30325290502e-15	10000000000.0	0	3.30325290502e-05	None	taz--streets	3.30325290502e-15	3.30325290502e-15
taz_10424	streets_346	6.92146645071e-15	10000000000.0	0	6.92146645071e-05	None	taz--streets	6.92146645071e-15	6.92146645071e-15
taz_10425	streets_10809	2.4504855097e-15	10000000000.0	0	2.4504855097e-05	None	taz--streets	2.4504855097e-15	2.4504855097e-15
taz_10422	streets_8227	4.09862316558e-15	10000000000.0	0	4.09862316558e-05	None	taz--streets	4.09862316558e-15	4.09862316558e-15
taz_10423	streets_14362	2.65662118682e-15	10000000000.0	0	2.65662118682e-05	None	taz--streets	2.65662118682e-15	2.65662118682e-15
taz_11732	streets_11993	4.56283679255e-15	10000000000.0	0	4.56283679255e-05	None	taz--streets	4.56283679255e-15	4.56283679255e-15
streets_11060	streets_9316	0.0514926759301	1900.0	None	0.0270969384299	None	streets	0.0345773981737	0.0345772200247
streets_11060	streets_9850	0.0400533994495	1900.0	None	0.0210772596138	None	streets	0.0268957707184	0.0268957707184
streets_11061	streets_2714	2.49702447569	3800.0	None	1.31400664761	None	streets	2.90363539352	2.90363420179
streets_11061	streets_12672	0.676119835951	3800.0	None	0.355793852913	None	streets	0.786218767961	0.786217635949
streets_11062	streets_10503	0.466564485104	2850.0	None	0.245519753986	None	streets	0.542538773441	0.542538773441
streets_11062	streets_6276	0.938818499528	2850.0	None	0.494033503193	None	streets	1.09171776734	1.09169354608
streets_11063	taz_6078	3.37169167629e-15	10000000000.0	0	3.37169167629e-05	None	taz--streets	3.37169167629e-15	3.37169167629e-15
streets_11063	streets_11067	0.076894150985	950.0	None	0.0404639307867	None	streets	0.0731531439769	0.0516342553418
streets_6948	streets_6949	0.334370227956	950.0	None	0.175955304634	None	streets	0.411633880308	0.388818307313
streets_6948	streets_4819	0.361933407009	950.0	None	0.190459848285	None	streets	0.420984546861	0.420869811087
streets_6948	streets_1295	0.399449305288	9405.0	None	0.210201801242	None	streets	0.614331716008	0.614331715888
